procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu------- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu                 UTC
 1  0      0    977     14   1207    0    0     0     0    0 2244 91  0  9  0  0  0 2025-12-22 10:52:36
 1  0      0    977     14   1207    0    0     0     0    0 2296 91  0  9  0  0  0 2025-12-22 10:52:37
 1  0      0    977     14   1207    0    0     0     0    0 1932 91  0  9  0  0  0 2025-12-22 10:52:38
 1  0      0    977     14   1207    0    0     0     0    0 2196 90  1  9  0  0  0 2025-12-22 10:52:39
 1  0      0    527     14   1207    0    0     0     0    0 1668 79 12  9  0  0  0 2025-12-22 10:52:40
 1  0      0    527     14   1207    0    0     0     0    0 1946 91  0  9  0  0  0 2025-12-22 10:52:41
 1  0      0    527     14   1207    0    0     0     4    0 2226 91  0  9  0  0  0 2025-12-22 10:52:42
 1  0      0    527     14   1207    0    0     0     0    0 1396 91  0  9  0  0  0 2025-12-22 10:52:43
 1  0      0    527     14   1207    0    0     0     0    0  111 91  0  9  0  0  0 2025-12-22 10:52:44
 1  0      0    527     14   1207    0    0     0     0    0  104 91  0  9  0  0  0 2025-12-22 10:52:45
 1  0      0    985     14   1207    0    0     0     0    0  152 90  1  9  0  0  0 2025-12-22 10:52:46
 1  0      0    985     14   1207    0    0     0     0    0 1713 91  0  9  0  0  0 2025-12-22 10:52:47
 1  0      0    980     14   1207    0    0     0     0    0 2679 92  1  7  0  0  0 2025-12-22 10:52:48
 1  0      0    980     14   1207    0    0     0     0    0 1930 90  1  9  0  0  0 2025-12-22 10:52:49
 1  0      0    980     14   1207    0    0     0     0    0 1664 91  0  9  0  0  0 2025-12-22 10:52:50
 1  0      0    980     14   1207    0    0     0     0    0 2206 91  0  9  0  0  0 2025-12-22 10:52:51
 1  0      0    980     14   1207    0    0     0     0    0 2019 91  0  9  0  0  0 2025-12-22 10:52:52
 1  0      0    980     14   1207    0    0     0     0    0 1678 91  0  9  0  0  0 2025-12-22 10:52:53
 1  0      0    980     14   1207    0    0     0     0    0 1664 91  0  9  0  0  0 2025-12-22 10:52:54
 1  0      0    980     14   1207    0    0     0     0    0 1727 90  1  9  0  0  0 2025-12-22 10:52:55
 1  0      0    980     14   1207    0    0     0     0    0 1712 91  0  9  0  0  0 2025-12-22 10:52:56
 1  0      0    980     14   1207    0    0     0    20    0 2034 90  1  9  0  0  0 2025-12-22 10:52:57
 1  0      0    980     14   1207    0    0     0     0    0  621 91  0  9  0  0  0 2025-12-22 10:52:58
 1  0      0    980     14   1207    0    0     0     0    0  374 91  0  9  0  0  0 2025-12-22 10:52:59
 1  0      0    980     14   1207    0    0     0     0    0   93 91  0  9  0  0  0 2025-12-22 10:53:00
 1  0      0    980     14   1207    0    0     0     0    0  622 91  0  9  0  0  0 2025-12-22 10:53:01
 1  0      0    980     14   1207    0    0     0     0    0 1431 91  0  9  0  0  0 2025-12-22 10:53:02
 1  0      0    980     14   1207    0    0     0    12    0 1674 91  0  9  0  0  0 2025-12-22 10:53:03
 1  0      0    980     14   1207    0    0     0     0    0 2183 91  0  9  0  0  0 2025-12-22 10:53:04
 1  0      0    980     14   1207    0    0     0     0    0 1663 90  1  9  0  0  0 2025-12-22 10:53:05
 1  0      0    980     14   1207    0    0     0     0    0 1686 91  0  9  0  0  0 2025-12-22 10:53:06
 1  0      0    980     14   1207    0    0     0     0    0 1722 90  1  9  0  0  0 2025-12-22 10:53:07
 1  0      0    980     14   1207    0    0     0     0    0 2155 92  1  7  0  0  0 2025-12-22 10:53:08
 1  0      0    980     14   1207    0    0     0     0    0 1659 90  0 10  0  0  0 2025-12-22 10:53:09
 1  0      0    980     14   1207    0    0     0     0    0  339 90  0 10  0  0  0 2025-12-22 10:53:10
 1  0      0    980     14   1207    0    0     0     0    0   85 91  0  9  0  0  0 2025-12-22 10:53:11
 1  0      0    980     14   1207    0    0     0     0    0  426 91  0  9  0  0  0 2025-12-22 10:53:12
 1  0      0    980     14   1207    0    0     0     8    0   85 91  0  9  0  0  0 2025-12-22 10:53:13
 1  0      0    980     14   1207    0    0     0     0    0  614 91  0  9  0  0  0 2025-12-22 10:53:14
 1  0      0    980     14   1207    0    0     0     0    0  593 91  0  9  0  0  0 2025-12-22 10:53:15
 1  0      0    976     14   1207    0    0     0     0    0  610 92  0  8  0  0  0 2025-12-22 10:53:16
 1  0      0    976     14   1207    0    0     0     0    0  694 90  1  9  0  0  0 2025-12-22 10:53:17
 1  0      0    976     14   1207    0    0     0     8    0  597 89  1 10  0  0  0 2025-12-22 10:53:18
 1  0      0    976     14   1207    0    0     0     0    0 1415 91  0  9  0  0  0 2025-12-22 10:53:19
 1  0      0    976     14   1207    0    0     0     0    0  662 91  0  9  0  0  0 2025-12-22 10:53:20
 1  0      0    976     14   1207    0    0     0     0    0 1653 91  0  9  0  0  0 2025-12-22 10:53:21
 1  0      0    976     14   1207    0    0     0     0    0  881 91  0  9  0  0  0 2025-12-22 10:53:22
 1  0      0    928     14   1207    0    0     0     0    0 1383 90  1  9  0  0  0 2025-12-22 10:53:23
 1  0      0    523     14   1207    0    0     0     0    0 1662 72 19  9  0  0  0 2025-12-22 10:53:24
 1  0      0    523     14   1207    0    0     0     0    0  858 91  0  9  0  0  0 2025-12-22 10:53:25
 1  0      0    523     14   1207    0    0     0     0    0 1423 91  0  9  0  0  0 2025-12-22 10:53:26
 1  0      0    583     14   1207    0    0     0     0    0 1481 91  2  7  0  0  0 2025-12-22 10:53:27
 1  0      0   1042     14   1207    0    0     0    28    0  624 90  1  9  0  0  0 2025-12-22 10:53:28
 1  0      0   1042     14   1207    0    0     0     0    0  382 91  0  9  0  0  0 2025-12-22 10:53:29
 1  0      0   1041     14   1207    0    0     4     0    0  413 91  0  9  0  0  0 2025-12-22 10:53:30
 1  0      0   1041     14   1207    0    0     0     0    0  918 91  0  9  0  0  0 2025-12-22 10:53:31
 1  0      0   1041     14   1207    0    0     0     0    0 1211 91  0  9  0  0  0 2025-12-22 10:53:32
 1  0      0   1041     14   1207    0    0     0     0    0 1399 91  0  9  0  0  0 2025-12-22 10:53:33
 1  0      0   1039     14   1207    0    0     0     0    0 1666 91  0  9  0  0  0 2025-12-22 10:53:34
 1  0      0   1039     14   1207    0    0     0     0    0 1128 91  0  9  0  0  0 2025-12-22 10:53:35
 1  0      0   1039     14   1207    0    0     0     0    0 1402 90  0 10  0  0  0 2025-12-22 10:53:36
 1  0      0   1039     14   1207    0    0     0     0    0 1758 91  1  8  0  0  0 2025-12-22 10:53:37
 1  0      0   1039     14   1207    0    0     0     8    0 1126 91  0  9  0  0  0 2025-12-22 10:53:38
 1  0      0   1039     14   1207    0    0     0     0    0 1397 91  0  9  0  0  0 2025-12-22 10:53:39
 1  0      0   1037     14   1207    0    0     0     0    0 1665 91  0  9  0  0  0 2025-12-22 10:53:40
 1  0      0   1037     14   1207    0    0     0     0    0 1655 91  0  9  0  0  0 2025-12-22 10:53:41
 1  0      0   1037     14   1207    0    0     0     0    0  896 91  0  9  0  0  0 2025-12-22 10:53:42
 1  0      0   1037     14   1207    0    0     0     0    0   86 91  0  9  0  0  0 2025-12-22 10:53:43
 1  0      0   1037     14   1207    0    0     0     0    0  356 91  0  9  0  0  0 2025-12-22 10:53:44
 1  0      0   1037     14   1207    0    0     0     0    0   78 90  0 10  0  0  0 2025-12-22 10:53:45
 1  0      0   1037     14   1207    0    0     0     0    0  883 91  0  9  0  0  0 2025-12-22 10:53:46
 1  0      0   1037     14   1207    0    0     0     0    0 1104 90  1  9  0  0  0 2025-12-22 10:53:47
 1  0      0   1037     14   1207    0    0     0     0    0 1383 91  0  9  0  0  0 2025-12-22 10:53:48
 1  0      0   1031     14   1207    0    0     0     0    0 1590 91  1  8  0  0  0 2025-12-22 10:53:49
 1  0      0   1031     14   1207    0    0     0     0    0 1399 91  0  9  0  0  0 2025-12-22 10:53:50
 1  0      0   1031     14   1207    0    0     0     0    0 1665 90  1  9  0  0  0 2025-12-22 10:53:51
 1  0      0   1007     14   1207    0    0     0     0    0 1194 91  0  9  0  0  0 2025-12-22 10:53:52
 1  0      0   1007     14   1207    0    0     0     0    0 1395 91  0  9  0  0  0 2025-12-22 10:53:53
 1  0      0   1007     14   1207    0    0     0     4    0  875 91  0  9  0  0  0 2025-12-22 10:53:54
 1  0      0   1007     14   1207    0    0     0     0    0 1394 91  0  9  0  0  0 2025-12-22 10:53:55
 1  0      0   1007     14   1207    0    0     0     0    0  951 91  0  9  0  0  0 2025-12-22 10:53:56
 1  0      0    991     14   1207    0    0     0     0    0 1019 90  1  9  0  0  0 2025-12-22 10:53:57
 1  0      0    991     14   1207    0    0     0     0    0   62 91  0  9  0  0  0 2025-12-22 10:53:58
 1  0      0    991     14   1207    0    0     0    28    0  352 91  0  9  0  0  0 2025-12-22 10:53:59
 1  0      0    991     14   1207    0    0     0     0    0   87 91  0  9  0  0  0 2025-12-22 10:54:00
 1  0      0    991     14   1207    0    0     0     0    0  365 91  0  9  0  0  0 2025-12-22 10:54:01
 1  0      0    991     14   1207    0    0     0     0    0  885 91  0  9  0  0  0 2025-12-22 10:54:02
 1  0      0    991     14   1207    0    0     0     0    0  587 91  0  9  0  0  0 2025-12-22 10:54:03
 1  0      0    991     14   1207    0    0     0     4    0  591 91  0  9  0  0  0 2025-12-22 10:54:04
 1  0      0    537     14   1207    0    0     0     0    0  593 78 13  9  0  0  0 2025-12-22 10:54:05
 1  0      0    537     14   1207    0    0     0     0    0  599 91  0  9  0  0  0 2025-12-22 10:54:06
 1  0      0    537     14   1207    0    0     0     0    0 1176 91  0  9  0  0  0 2025-12-22 10:54:07
 1  0      0    537     14   1207    0    0     0     0    0  862 90  1  9  0  0  0 2025-12-22 10:54:08
 1  0      0    537     14   1207    0    0     0     8    0  645 91  0  9  0  0  0 2025-12-22 10:54:09
 1  0      0    987     14   1207    0    0     0     0    0  618 91  0  9  0  0  0 2025-12-22 10:54:10
 1  0      0    987     14   1207    0    0     0     0    0 1130 91  0  9  0  0  0 2025-12-22 10:54:11
 1  0      0    987     14   1207    0    0     0     0    0  946 91  0  9  0  0  0 2025-12-22 10:54:12
 1  0      0    987     14   1207    0    0     0     0    0  602 91  0  9  0  0  0 2025-12-22 10:54:13
 1  0      0    987     14   1207    0    0     0     0    0  616 91  0  9  0  0  0 2025-12-22 10:54:14
 1  0      0    987     14   1207    0    0     0     0    0  592 91  0  9  0  0  0 2025-12-22 10:54:15
 1  0      0    987     14   1207    0    0     0     0    0   83 91  0  9  0  0  0 2025-12-22 10:54:16
 1  0      0    987     14   1207    0    0     0     0    0  187 91  0  9  0  0  0 2025-12-22 10:54:17
 1  0      0    993     14   1207    0    0     0     0    0   94 90  1  9  0  0  0 2025-12-22 10:54:18
 1  0      0    991     14   1207    0    0     0     0    0 1610 90  2  8  0  0  0 2025-12-22 10:54:19
 1  0      0    991     14   1207    0    0     0     0    0 1652 91  0  9  0  0  0 2025-12-22 10:54:20
 1  0      0    991     14   1207    0    0     0     0    0 1444 91  0  9  0  0  0 2025-12-22 10:54:21
 1  0      0    991     14   1207    0    0     0     0    0 2215 90  1  9  0  0  0 2025-12-22 10:54:22
 1  0      0    991     14   1207    0    0     0     0    0 2188 91  0  9  0  0  0 2025-12-22 10:54:23
 1  0      0    991     14   1207    0    0     0     0    0 2195 91  0  9  0  0  0 2025-12-22 10:54:24
 1  0      0    991     14   1207    0    0     0     0    0 1653 91  0  9  0  0  0 2025-12-22 10:54:25
 1  0      0    991     14   1207    0    0     0     0    0 1964 91  0  9  0  0  0 2025-12-22 10:54:26
 1  0      0    991     14   1207    0    0     0     0    0 2243 91  0  9  0  0  0 2025-12-22 10:54:27
 1  0      0    991     14   1207    0    0     0     0    0 2195 90  1  9  0  0  0 2025-12-22 10:54:28
 1  0      0    991     14   1207    0    0     0     0    0 2733 91  1  8  0  0  0 2025-12-22 10:54:29
 1  0      0    991     14   1208    0    0   276    28    0 1780 91  0  9  0  0  0 2025-12-22 10:54:30
 1  0      0    991     14   1208    0    0     0     0    0 2488 90  1  9  0  0  0 2025-12-22 10:54:31
 1  0      0    991     14   1208    0    0     0     0    0 2287 91  0  9  0  0  0 2025-12-22 10:54:32
 1  0      0    991     14   1208    0    0     0     0    0  882 91  0  9  0  0  0 2025-12-22 10:54:33
 1  0      0    991     14   1208    0    0     0     0    0  123 91  0  9  0  0  0 2025-12-22 10:54:34
 1  0      0    991     14   1208    0    0     0     4    0  103 91  0  9  0  0  0 2025-12-22 10:54:35
 1  0      0    991     14   1208    0    0     0     0    0  636 91  0  9  0  0  0 2025-12-22 10:54:36
 1  0      0    991     14   1208    0    0     0     0    0 2014 91  0  9  0  0  0 2025-12-22 10:54:37
 1  0      0    991     14   1208    0    0     0     0    0 2193 90  1  9  0  0  0 2025-12-22 10:54:38
 1  0      0    991     14   1208    0    0     0     0    0 2183 91  0  9  0  0  0 2025-12-22 10:54:39
 1  0      0    991     14   1208    0    0     0     8    0 2188 91  0  9  0  0  0 2025-12-22 10:54:40
 1  0      0    991     14   1208    0    0     0     0    0  871 91  0  9  0  0  0 2025-12-22 10:54:41
 1  0      0    991     14   1208    0    0     0     0    0  127 91  0  9  0  0  0 2025-12-22 10:54:42
